tweet_id,retweet_count,favorite_count
667773195014021121,58,240
667766675769573376,225,455
667728196545200128,153,383
667724302356258817,328,496
667550904950915073,35,0
667550882905632768,33,0
667549055577362432,2362,5913
667546741521195010,129,340
667544320556335104,540,885
667538891197542400,67,209
667534815156183040,554,835
667530908589760512,249,482
667524857454854144,1148,1733
667517642048163840,197,375
667509364010450944,2198,6916
667502640335572993,224,541
667495797102141441,282,535
667491009379606528,232,544
667470559035432960,100,264
667455448082227200,60,193
667453023279554560,92,320
667443425659232256,597,802
667437278097252352,245,455
667435689202614272,85,310
667405339315146752,223,473
667393430834667520,58,197
667369227918143488,167,374
667211855547486208,248,500
667200525029539841,267,624
667192066997374976,109,393
667188689915760640,428,758
667182792070062081,6386,14590
667177989038297088,55,192
667176164155375616,472,619
667174963120574464,84,251
667171260800061440,92,226
667165590075940865,1174,2739
667160273090932737,63,261
667152164079423490,17572,48597
667138269671505920,2273,4687
667119796878725120,129,332
667090893657276420,129,339
667073648344346624,125,411
667070482143944705,14,85
667065535570550784,48,168
667062181243039745,55,220
667044094246576128,51,187
667012601033924608,227,454
666996132027977728,96,248
666983947667116034,1002,2582
666837028449972224,562,828
666835007768551424,80,218
666826780179869698,97,255
666817836334096384,258,526
666804364988780544,94,242
666786068205871104,490,770
666781792255496192,200,390
666776908487630848,175,355
666739327293083650,66,237
666701168228331520,222,434
666691418707132416,47,187
666649482315059201,610,985
666644823164719104,83,233
666454714377183233,209,523
666447344410484738,20,104
666437273139982337,48,125
666435652385423360,53,165
666430724426358785,198,319
666428276349472768,83,165
666421158376562688,111,315
666418789513326592,46,125
666411507551481857,325,444
666407126856765440,40,109
666396247373291520,84,168
666373753744588802,93,188
666362758909284353,568,775
666353288456101888,72,219
666345417576210432,135,295
666337882303524864,91,198
666293911632134144,354,498
666287406224695296,64,149
666273097616637952,76,174
666268910803644416,35,103
666104133288665088,6566,14272
666102155909144576,12,80
666099513787052032,67,153
666094000022159362,73,163
666082916733198337,44,118
666073100786774016,163,321
666071193221509120,60,147
666063827256086533,217,476
666058600524156928,57,111
666057090499244032,141,296
666055525042405380,249,432
666051853826850816,845,1210
666050758794694657,58,133
666049248165822465,40,109
666044226329800704,141,297
666033412701032449,44,125
666029285002620928,47,130
666020888022790149,512,2558
